key,durations
omt,[271.9546]
"on,","[480.0996,408.1809,304.2312,220.0142,238.9492,535.0828]"
on.,"[296.3145,399.7285,432.2271,1192.6772,551.8025,384.0862]"
on<65027>,"[216.0464,319.3779,392.2634,408.0967,240.2268,424.2749,199.7878,280.0854,1776.4651,287.7688,247.9995,280.019,248.0496]"
on<65041>,"[655.9065,4824.2065,487.7478,504.2024,752.1082,359.4529,383.9966,384.7344,3751.9556,369.0483,170911.584]"
on<alt>,"[3991.7515,463.8643]"
on<ctrl>,"[496.582,631.582,6784.3181]"
on<enter>,"[1215.8523,4624.2939]"
on<space>,"[1112.2285,264.2322,192.1072,279.355,176.1313,231.8042,271.3706,160.6294,232.043,176.0703,215.9421,143.2573,919.9104,207.2676,1424.2415,240.53,224.5466,216.1296,248.5471,175.2849,256.26,208.4443,224.0886,199.7297,184.0881,215.4724,191.6504,264.1694,207.6025,223.9807,183.6572,231.614,304.3296,255.8074,191.772,247.6282,216.1909,249.1628,216.7219,279.7539,200.5093,191.7026,271.9707,168.0103,296.1821,239.9663,384.5818,224.7017,223.3901,231.3618,168.0334,232.2417,159.4558,719.3511,231.9666,859482.0009]"
ona,"[327.9192,311.9561,248.5894,296.4937,256.0298,263.4307,288.1841,367.6057,663.6492,304.5879,407.8433,272.0332,311.4905]"
onc,"[368.7849,432.1406,343.8601,367.9529,799.8386,447.426,376.4487]"
ond,"[200.103,175.8923,175.8804,199.8579,254.6021,191.6733,175.5576,175.8972,192.2144,271.9263,240.1443,231.8213,175.7322,223.2336,272.1052,184.0024,216.1201,240.4395,175.9136,199.958,184.1194,254.7927,192.1841,224.4045,-243610.8942]"
one,"[295.3838,247.4263,208.0037,239.9038,279.9995,223.9514,231.8169,215.7725,408.2903,-283846.982]"
onf,"[351.8904,376.2458,215.5481,327.533,279.7883,351.969,224.0977,888.2124,207.8035,536.4119]"
ong,"[128.1831,208.5186,231.9087]"
oni,[575.9983]
onl,"[416.6768,263.7522,392.23,263.7922,264.1638,399.6133,280.7231,279.4915]"
onm,"[391.7632,400.0754]"
onn,[295.5618]
ons,"[135.5728,159.7344,167.9712,271.8005,328.0908,256.3892,256.647,199.9817,255.3066,200.0095,111.1099,240.0874,143.9607,199.9011,215.3386,191.7898,199.3884,87.9319,191.8174,232.1362,127.9944,280.0815,175.8142,128.343,304.6917,176.4216,144.2275,112.5916,152.3772,120.1147,231.7808,184.2791,167.5134,152.1245,176.0046,440.3979,216.374,232.1125,280.1755,312.1008,151.8293,119.833,240.0173,247.48,135.8276,143.9685,335.8699,151.3916,176.3459,144.1475,103.8237,568.4053,304.9153,746.8552,247828.3868]"
ont,"[183.2297,263.9558,240.0354,231.499,271.6323,319.804,176.0457]"
onv,[376.7683]
ony,[799.8972]
"oo,","[1039.5483,919.7983,598.2905,448.5044,632.4668,812.5034,815.271,561.364,847.3115,2456.4216,1400.2876,847.7024]"
oo.,"[709.6274,536.8083,728.0264,903.9338,1023.9248,1000.0205,600.1167,983.7134,575.2434,711.7612,1048.1108,528.6453,1151.1226]"
oo<65027>,"[416.1001,639.7]"
oo<65041>,"[30995.866,2318.0217,5623.8464,416.292,4203.8281,1408.3677,1216.1707]"
oo<alt>,"[696.0332,832.1392]"
oo<ctrl>,"[467.8313,1023.4385,752.0146,887.6282,1616.9856,847.9224,543.0991,615.4993,9776.3867,1072.6074,941.1951,1144.9512,503.3699,696.8538,639.5369,1287.6775,872.0718,2920.2407,1024.564,631.7229,967.2473,1704.3733,1456.4368,825.0352,535.8916,1079.9751,1525.7063,656.5747,592.4551,407.8333,544.3047,543.5696,535.5327,2599.7031,1087.6812]"
oo<enter>,[984.0547]
oo<f2>,[2037.8958]
oo<shift_r>,"[277.9851,512.7214,736.3057,458.0869,456.2839,1317.874,519.5898,760.0593,536.0271,904.9949,839.2241,512.5911,472.8862,1519.7307]"
oo<space>,"[359.6599,911.825]"
ooa,"[911.896,1295.8376]"
ood,"[312.8098,319.9236]"
ooe,"[567.5896,339.6836,776.0859,1343.9626,623.3403,600.4272,263.8779,544.7224,488.0039,1216.4709,976.3323,319.7783,568.3359,1200.521,671.2986,798.9358,626.5918,720.7534,943.8904,792.2502,776.1128,344.3323,480.1589,249.5867,575.7607,384.0117,441.916,903.9392,328.6648,520.0957,480.1091,575.1335,600.1384,687.4856,584.175,742.0195,600.0945,592.6162,484.1995,312.6692,584.2095,427.2483,540.6765,414.6841,736.0508,535.6741,727.6208,655.9758,1024.4724,647.6611,1131.4827,1463.6321,599.8677,214.6643,536.5015,735.8081,768.1084,349.0012,608.2346,616.2673,904.6379,1631.9275,262.4524,738.1006,2239.9712,423.5911,472.4893,472.2952,623.4099,583.7129,519.6545,495.4116,615.186,784.0505,547.8967,301.6685,320.3748,527.9612,1013.376,559.748,1592.0044,512.6868,776.137,920.9287,535.9868,510.9551,335.7473,1272.6914,317.1028,322.2932,2887.314,1671.7356,525.1975,624.3152,1011.623,305.8459,333.6475,568.1841,607.4155,711.8706,839.8528,615.5154,815.9683,552.5354,621.0686,952.0156,228.9736,1508.5947,385.1118,1007.5542,914.595,408.9739,480.4817,568.208,511.8213,354.0188,399.3054,495.3003,711.8311,328.9089,531.4185,242.2869,1186.7771,672.1316,294.1836,591.8687,2559.3958,304.5344,464.448,392.0437,256.6558,823.7798,370.1919,495.3313,616.4746,1759.9875,379.8621,559.998,1283.6323,552.1008,623.759,263.8665,495.7227,370.0891,838.7976,543.9109,472.8076,488.9419,872.6052,688.427,874.1233,437.5774,398.4954,480.3025,663.8535,553.2437,1400.1528,899.5244,748.1226,393.4717,1512.5142,679.4934,583.6707,1167.9731,391.7556]"
oof,"[887.8787,304.0171]"
ooh,"[552.3242,487.8882,440.1719,671.6665,480.0955,178.8762,792.2007,765.9695,1120.7251,472.0273,480.4509,624.8521,583.9902,488.1887,432.0305,655.855,594.9067,615.1016]"
ooi,"[487.906,1200.0796,951.1355,480.1511]"
ook,"[311.7312,344.3105,2925.2883,368.0305,392.2532,328.7371,431.8784,559.9827,439.7742,535.9407,327.4551,375.9421]"
ooo,"[61.1792,61.1042,60.6663,60.7935,60.4614,408.042,60.1992,449.0046,60.8674,1460.6204,60.436,530.6287,61.8855,61.5293,60.5193,59.7954,530.0759,61.5681,61.1399,60.6758,59.7573,463.5496,889.4961,61.9856,530.5046,61.2078,60.1287,60.7407,59.8972,60.0181,60.3162,49.4529,61.7373,59.749,63.5664,59.7366,61.2095,60.229,531.0571,60.7288,720.353,530.1167,883.7566,480.2766,60.9829,61.8479,529.3184,61.7637,782.8,61.3599,663.5891,60.9277,60.0447,59.6907,59.8516,60.6934,59.3906,530.2109,60.6492,60.2676,62.1821,60.2073,60.8208,61.5181,60.4402,61.6924,60.6479,61.8105,529.6938,61.6985,531.1589,408.2334,415.9812,60.5029,60.8584,60.2588,61.3943,400.0425,530.7175,1103.8359,400.4902,60.1404,431.4497,60.0703,529.499,61.5771,60.7969,60.2075,59.7546,61.0259,415.4448,61.0366,1615.5825,59.7046,59.7952,60.021,796.8389,61.4265,60.0286,70.5085,60.6794,968.0581,60.3564,60.7026,504.1626,363.7849,400.7292,60.5918,60.1399,62.0637,60.1526,59.7253,519.8203,61.176,59.7905,59.5264,71.0413,60.7415,60.6426,567.4868,59.4058,60.2251,61.2183,423.989,981.8977,60.1228,399.7439,60.6921,456.5024,62.6494,60.2192,503.7759,60.1111,60.7998,60.9414,62.3311,742.2275,61.2402,764.2913,61.8318,60.2124,60.8049,60.2993,772.2576,60.2678,60.2581,1345.011,60.6199,60.7188,60.1428,61.5203,530.2195,440.0161,60.2241,61.1353,61.4717,61.123,530.7637,531.0208,530.4839,59.4355,399.9932,479.5854,60.9607,73.6909,61.0566,529.6548,61.8438,60.582,61.5825,60.4011,60.9338,60.5264,400.24,59.9495,531.3225,59.5708,61.9053,59.7268,61.4675,61.571,336.2112,497.958,61.5625,66.814,61.1772,60.3335,60.0999,59.592,60.1511,60.8628,60.075,60.8979,60.2874,302.2583,520.5898,59.5229,680.7737,61.5898,584.6257,692.146,60.3386,2140.6382,62.4102,529.9324,63.9023,531.4888,60.3337,59.4385,61.6106,59.6633,600.1465,61.7231,2088.1096,60.7661,59.9448,61.6616,59.5884,281.0103,61.0691,59.6345,60.3896,60.053,531.1538,60.998,60.5461,531.4919,529.4944,415.8904,525.4805,799.0542,416.0503,288.8333,440.2068,60.6489,61.5251,61.0017,59.9561,59.812,60.8569,440.3406,466.3955,59.9807,440.354,60.1328,60.1091,60.8057,530.7949,529.2554,59.9451,60.6838,530.5134,530.5037,60.9419,61.1829,59.8965,61.1704,600.1575,59.8083,1015.9961,59.6599,338.5947,416.0857,407.009,59.4529,60.2073,408.416,59.7056,402.8821,60.9214,59.7808,64.0938,61.2332,59.0447,59.7976,60.9646,391.2737,60.645,61.6401,351.8064,60.8799,60.2993,60.3909,756.0967,263.4568,61.3008,858.9866,60.4475,529.97,60.2681,61.6562,60.9158,359.5186,60.1287,60.1731,60.1782,60.1519,61.5203,60.9548,59.3708,61.2385,61.2249,60.1133,59.9902,423.9553,60.6135,60.6072,60.1851,529.6125,647.9856,60.6243,67.7136,61.8086,60.4685,431.238,60.157,60.8933,49.1941,60.4868,530.5188,679.8459,60.4211,62.7517,3844.0725,531.2244,61.2725,61.5212,530.0518,1260.3123,60.5789,63.4844,60.8528,531.6184,61.0215,60.3352,59.6318,60.8425,59.5691,60.9165,59.9021,60.2087,60.6362,61.3765,62.0676,62.0176,61.3088,529.9316,60.8005,59.1733,60.7476,530.0232,60.2405,1017.2439,60.1013,60.7583,60.5186,60.3784,530.7104,59.9387,59.8247,60.4785,60.3245,416.1013,529.5505,529.7224,60.0396,61.0229,60.9167,819.9021,400.0134,60.2832,59.3096,59.9475,530.5107,415.605,65.7593,431.6968,256.9644,60.3948,59.8147,488.479,61.2595,530.9094,530.5452,60.1221,416.04,61.7231,59.957,60.0732,60.0864,60.1914,61.0168,530.5559,60.3325,530.8914,531.2615,519.502,61.5117,60.6726,60.5237,61.7102,60.3369,61.46,61.9871,60.1316,60.3103,384.8403,530.8738,59.9734,60.0542,60.7778,448.3196,455.8284,531.55,60.0286,530.583,61.7881,60.7991,60.314,60.7278,530.1313,61.4617,60.5684,61.7214,61.9055,440.4551,692.5217,61.1934,59.4697,61.3093,60.4082,60.0845,59.9248,1147.6768,59.4099,60.1179,68.4419,60.9324,400.4746,60.6741,61.0002,60.6912,60.9404,864.2446,495.8103,792.0049,65.5073,61.0942,60.4875,584.1992,61.7837,61.2478,60.3066,61.3264,59.426,61.7605,59.126,451.2554,527.6648,60.1406,60.251,416.0117,60.3186,59.7966,417.1536,61.4109,60.9146,529.3418,368.9868,59.7915,60.3301,530.884,786.395,535.8894,60.2192,60.0266,531.4275,530.5017,61.063,60.1948,531.6477,384.1204,60.1282,60.5793,529.8044,60.2983,59.6812,60.053,530.5034,416.5059,59.2991,59.3455,59.7795,60.4653,480.6492,683.9404,834.0427,456.6479,752.1492,472.2456,599.6677,60.8396,440.4961,59.6475,61.3528,59.696,60.6108,59.9502,530.6909,531.1802,61.1467,60.0867,530.6074,60.9495,61.1189,60.2888,59.8877,463.6809,440.7129,60.0732,59.9749,61.4929,61.1953,396.3938,59.697,61.1414,60.1389,400.012,59.7166,61.9512,481.2854,63.5767,59.6548,60.3982,60.6782,530.1863,839.0938,60.5498,60.2466,530.4087,61.6201,61.5569,440.1733,60.3003,60.2542,60.4255,64.2085,1755.2107,61.0725,60.094,407.2129,62.1921,59.804,313.1687,60.0542,530.939,723.6465,68.0625,60.2361,60.6775,60.6414,60.2815,592.2161,758.5234,61.1562,415.8794,60.9424,424.0525,61.1655,60.1929,60.0635,60.3313,61.2664,889.3101,59.7393,736.821,1235.7305,60.4763,424.1987,60.8049,60.6768,503.0364,60.5061,423.292,60.8867,61.0288,60.0659,60.7947,61.075,60.5696,529.8999,59.4148,530.4988,60.7029,59.9919,60.5569,59.0601,60.4006,532.032,60.8635,60.938,423.9136,60.4954,60.3464,60.2249,464.0466,1173.5071,60.6221,59.8232,61.6858,60.3853,60.0396,59.9333,530.4746,61.6687,448.2251,60.4548,59.4866,62.1572,61.3179,448.3447,355.207,60.407,59.9448,60.551,1139.1455,60.8545,391.9507,60.8835,60.0764,60.082,60.1677,59.4343,60.3167,511.6572,530.3848,59.3743,60.0635,60.394,434.7488,479.9885,60.0837,59.8843,60.7896,61.3245,59.8206,60.168,400.0415,60.9607,59.7358,59.8503,60.6091,872.2861,60.6624,530.8821,60.8047,61.5811,530.0696,61.7732,61.6584,60.9543,60.1511,384.7676,61.0979,59.8376,59.7842,454.8701,59.418,60.5222,281.2285,61.5691,60.4297,60.5999,625.1733,59.3628,357.5759,60.884,60.5056,59.8679,59.3823,496.709,60.5225,59.7097,60.3911,408.4934,61.1021,692.1948,59.8171,60.0381,400.0403,61.3088,704.0298,59.6216,60.2478,60.304,576.0613,60.6064,455.7944,61.1453,329.8831,60.4673,59.6147,407.1538,59.75,1027.9614,63.9229,60.5637,479.781,59.7837,453.5657,60.4475,1032.8208,60.509,60.6658,60.6899,476.5894,59.9836,615.4175,60.8994,59.6758,60.5161,61.26,60.9761,60.8491,482.969,59.8706,59.865,60.5239,60.729,60.8723,59.7991,530.572,60.3135,59.894,60.2771,59.6731,60.7773,535.7742,59.9187,530.2573,61.4963,60.0491,59.7717,424.3098,529.6758,60.1077,60.9121,61.4795,60.1936,59.3979,464.7012,60.29,511.6628,59.4124,61.4473,60.5933,400.1013,62.1267,62.1362,59.5959,383.5371,61.1895,720.4109,59.7344,529.9226,239.3025,399.1118,61.6848,59.01,589.1819,60.2688,1795.7888,60.125,60.5598,1567.8303,60.5198,60.8923,60.5715,482.7483,60.3677,60.5276,60.3264,530.0811,60.6282,60.2466,479.8872,60.3081,60.6445,480.5964,59.9939,530.2517,62.0667,61.803,407.9941,60.552,61.3989,61.7224,921.0312,61.0457,60.3528,455.1299,60.9126,60.9109,62.5698,1454.0474,60.5247,60.2495,61.1133,61.647,46.3081,61.144,60.1409,59.2554,60.0232,60.4797,440.1323,59.925,60.5273,60.7991,447.2129,531.0618,487.8613,60.4504,60.011,59.866,61.5215,60.6174,59.9448,60.5298,59.8201,59.792,438.6431,60.5244,59.9875,59.2388,60.9026,62.2854,60.4285,60.2078,64.0544,495.5938,465.3992,60.4285,408.3044,60.8477,59.8601,61.2722,432.179,59.3049,59.5471,60.5195,350.283,61.2896,595.7207,59.5872,60.1096,59.437,61.6313,61.7048,888.5854,530.592,907.8625,60.5308,61.6582,266.5288,60.2095,783.4031,61.3259,59.9475,59.7029,60.926,479.7061,60.1062,60.6538,60.3865,60.7976,60.8523,60.7744,59.9976,392.2402,416.8401,61.0132,364.0962,60.9839,61.5544,59.6416,61.2529,246.9453,60.4333,61.4639,529.3772,661.7788,447.8572,59.4832,400.4231,504.8323,234.0544,61.9331,59.2698,535.9822,61.449,59.4521,60.2461,59.9067,581.5601,59.4836,60.0833,59.9285,60.2136,60.5964,60.0667,431.9883,59.877,60.8894,60.1782,61.0747,61.9756,529.8843,49.8027,607.936,60.2449,60.7668,464.1804,60.3782,60.709,59.5728,59.5801,59.7402,440.4563,61.2686,59.7336,60.479,527.8777,60.1904,60.5649,60.6917,60.1318,60.9731,61.3083,530.4109,60.488,60.845,60.9426,59.8208,463.8186,60.939,399.8333,375.3501,60.7544,60.2029,62.3071,495.6201,792.7056,59.3359,60.3223,60.4333,59.9551,59.8718,60.2788,487.9976,530.4041,60.2158,61.8628,59.947,59.6406,503.4177,59.5491,416.8616,59.5378,61.738,60.2156,60.8799,60.2676,60.7688,61.8467,60.4094,60.48,62.3337,60.1169,255.7737,530.1799,61.0125,60.4509,61.3623,60.6208,60.1345,61.7705,60.4683,60.2734,531.4075,60.1335,59.6279,59.5315,61.354,59.7688,60.356,59.9099,584.2617,530.4197,60.4656,60.2998,61.8818,60.6399,60.3379,60.2114,61.178,60.1235,472.0972,61.4299,59.614,59.8313,61.5271,423.5364,399.8093,58.8716,60.2803,61.2939,61.02,60.8831,529.2573,60.2673,60.5146,60.4998,423.1096,60.5938,60.5151,60.0898,59.4236,60.687,61.8667,60.5303,60.7019,60.2571,61.7258,61.6252,61.104,392.1499,61.0637,692.6938,383.9346,60.0337,60.6406,716.8723,61.6106,717.1658,61.8625,60.5847,531.7256,59.4607,600.0854,60.4458,61.3706,59.9094,416.1675,59.7869,292.2827,59.5757,61.4517,60.4333,265.6384,59.8125,530.0842,59.751,530.7234,732.6648,59.8745,530.5845,530.6948,408.0115,60.3572,60.2412,592.3123,531.2207,530.0957,370.0698,60.7883,60.3293,61.6155,60.0852,59.8804,59.4773,2270.0171,489.188,660.0925,59.4675,59.5808,59.1035,398.7185,60.6169,530.5396,732.5325,471.3921,69.365,60.2661,59.6433,530.9001,61.6387,61.1978,60.8523,62.1672,530.8748,59.5083,61.2585,60.2178,59.9126,531.6699,61.1497,59.9961,60.4531,531.4368,60.7449,60.3696,59.8379,530.7454,761.6509,400.6279,529.6069,60.0056,59.8142,530.5505,59.0994,60.1487,60.5527,530.708,61.5149,488.0371,60.8066,59.5645,1380.4587,519.2527,530.7725,60.7126,59.7241,61.0806,391.9592,59.552,60.9133,60.4072,60.0208,59.7017,62.5645,60.9939,60.8452,61.136,60.8621,60.6746,59.7346,61.4075,60.3711,440.3269,59.9607,62.1643,61.5117,59.6921,530.2288,59.811,60.9592,272.3252,59.8452,60.1816,423.9714,964.5879,59.8752,624.7412,59.4658,60.6636,59.2622,59.5764,61.4155,416.0349,506.1096,60.1343,60.2737,60.3687,531.5916,60.9165,61.0168,60.9226,61.1523,60.4949,60.4355,530.8499,415.968,316.3743,60.3831,408.5823,60.511,68.8879,60.2104,60.8911,384.2964,60.5615,62.0591,60.9766,61.1575,988.6646,445.8264,59.6379,530.2983,61.0625,60.502,61.2512,59.3896,60.7295,60.4702,608.7351,61.0422,59.8809,59.8752,59.6853,60.1841,61.144,60.0251,59.0002,530.7251,62.6428,60.4946,60.1033,61.2397,748.0464,60.7261,61.6431,60.1785,60.0171,492.2446,455.9875,61.7581,463.3179,782.8313,71.7407,484.6868,61.1021,529.6838,61.022,61.3999,61.1934,60.7302,59.7695,60.7271,990.6567,748.4287,60.4255,60.8813,60.4878,60.3464,60.8213,62.4016,60.698,432.4902,59.9937,61.4514,708.3442,61.9561,415.9243,60.1514,530.3337,60.1699,60.8245,440.5007,60.9302,60.2637,560.2244,60.3669,539.7341,60.1409,62.2688,62.9802,465.7424,60.9993,61.3425,60.0354,60.3457,61.9417,1226.8425,529.6064,59.8611,60.1003,61.9158,530.3445,61.4312,59.6426,808.7471,59.5688,451.825,60.3701,60.1306,367.7209,60.3306,59.2161,61.9761,61.9514,408.0552,60.1841,440.4785,531.8823,61.1394,59.9414,62.0066,567.981,60.7588,60.7615,503.7896,61.5791,61.4514,530.2427,60.4834,60.2932,59.5994,60.9565,530.1174,60.0625,60.6841,60.3591,61.8958,464.0166,59.29,712.4255,529.5671,60.6382,59.9111,530.1958,59.7581,61.1189,59.7432,531.2495,60.2715,431.3772,60.5662,415.8501,60.8481,60.6152,60.4631,530.7263,60.1226,455.9209,60.4343,759.697,61.8623,1156.9192,61.7466,530.1438,60.3125,60.6079,530.3174,1017.5649,60.8999,513.1184,362.645,435.2947,59.3669,59.905,529.5703,59.761,62.0969,60.3833,61.606,400.1912,60.5068,59.748,531.0527,59.5425,530.2021,531.2195,60.427,391.8809,576.9221,60.0737,60.6799,60.0364,60.6118,60.3049,60.7451,60.511,59.95,61.3464,60.6475,530.1157,645.1597,399.7852,360.3384,60.5505,529.8887,60.7053,60.3281,420.0464,1334.166,408.3579,62.3723,61.1182,59.6995,60.7053,571.8818,399.8892,60.7041,375.3203,647.8782,60.5054,60.2651,59.9602,529.9712,60.3147,531.2524,59.3203,-124689.5424,404124.3714,126619.6367,30953.3031,-91357.4305,31443.4878,-599139.521,-211850.2981,297750.8545,115704.5497,-595949.431,-610717.6256,-419740.9616,27308.0429,-158156.8741,675333.2437,-490670.3966,382541.7122,190315.5076,706030.5808,-811016.5039,201893.4577,-243953.6044,445209.6668,819228.616,-736465.4094,421521.3862,292431.0275,-321769.272,660805.4022,212290.9082,-219140.6018,844978.7127,-155831.5647,-490108.672,-121921.7177,1729.454,-734324.5353,205504.3804,496266.9954,1168358.9634,-272102.7557,-943846.7342,402210.9326,-284333.0459,-595699.8694,20342.0803,-680162.2046,-1028240.2972,168995.9658,-521487.0687,-204947.1328,925801.2761,244414.8635,-686960.8205,69414.48,-66812.4016,-276338.8634,258470.6431,-221718.6036,428929.133,-1002653.7583,-302579.6143,333521.9628,271191.6226,-394156.211,-422900.2873,827381.9098,360487.1741,-503174.3368,440026.1731,-369529.2352,365349.6323,-940433.2333,476178.4537,150793.0484,-458511.959,-625318.3334,513269.0709,-206670.3701,1194703.2634,-1056330.4248,438707.254,-532898.4326,188322.67,473362.9544,-507889.5152,-10168.85,479766.2709,-33520.624,223043.8664,-533462.9002,-745947.3985,698691.3583,500803.787,156764.4714,852815.6247,519232.0233,-482444.6283,241061.0238,-69224.9923,-140010.7952,644042.9247,875761.2116,1171649.5222,59159.3627,-240969.763,357770.5407,-670734.0876,667839.9184,-123812.0864,1683322.5251,282555.1683,1365055.4826,1165153.172,453829.8362,589335.8354,741025.3958,26778.0751,-297383.6353,275573.0559,866134.9495,-631377.3078,-393057.8231,57717.1146,-136801.4109,177358.0024,-543060.3935,-161086.0325,529569.6449,-259349.8093,845883.1545,-1095881.7899,82977.7761,-500146.2095,694770.7859,450264.9037,-221270.7728,662830.4999,-312463.4939,-279275.2384,182613.917,-261489.7599,-504236.826,-334809.3579,-231520.8774,567946.0076,359402.0549,-456548.4931,-183591.777,-1341320.8629,489292.6179,-494121.4793,-110547.3083,437303.0126,60152.6523,-244661.416,595750.5719,-433028.7942,951883.0572,393826.2375,1445.4423,338522.8015]"
oos,"[503.5149,824.1787]"
oot,"[1495.2729,463.9224]"
oou,"[1153.4819,528.0217,624.5295,849.2095,511.4456,647.4771,471.8892,735.6423,575.9924,552.0503,752.4041,655.9792,704.0286,768.1174,1663.283,592.2419,543.4475,629.7583,543.6887,560.2344,655.6362,2536.4744,673.9187,703.8201,591.1707]"
ooy,[176.2561]
ooü,"[439.5305,695.918,663.887]"
op<space>,"[232.5591,271.9016]"
ope,"[280.6221,297.2485,239.6665,503.9192,360.5076,264.0261,239.7866,312.8557,328.6074,264.0029,336.0361,279.999,-498581.6392]"
opi,"[328.0208,295.9631,352.7839,408.0959,456.7246]"
opr,[4103.5642]
opt,[280.229]
"or,",[319.825]
or<65041>,"[568.7461,808.1248,480.7078,344.572,384.2822,2608.3379]"
or<enter>,[792.6111]
or<space>,"[312.0276,200.0535,183.8562,224.4688,160.3787,167.2283,175.8281,176.1545,192.5811,216.6643,319.6497,192.0291,272.0144,223.9309,184.0002,359.3235,216.1309,456.6392,207.9485,223.8228,263.6343,319.5403,200.0139,192.4741,1007.9846,239.9316,184.1714,279.1848,192.2388,175.3572,207.8577,296.3811,343.6099,224.4199,207.9934,176.5938,160.3137,208.0396,191.9438,208.9341,287.7957,144.0308,208.6853,296.1416,367.9072]"
or<tab>,[831.3113]
ora,"[304.0964,344.0466,271.2588,255.5623,544.1572,424.2573,359.9739,360.0681]"
ord,"[224.3557,215.9299]"
ore,"[224.1016,224.447,255.3354,231.8118,512.0205,256.2109,223.9861,248,231.4595]"
org,"[263.9871,232.4819]"
ori,"[320.1411,247.6355,671.5356,655.8547,1431.1294,543.8765,416.1895,392.0994,344.0237,376.0608,512.0801,295.8669,279.8643,303.3193,367.7622,422.8691,439.4741,288.0735,367.8647,487.9055,447.6682,353.1497,488.0959]"
ork,"[239.9919,215.884,655.5588,448.1184,351.6514,264.0105,216.1208,232.2329]"
orl,[839.9412]
orm,"[336.7136,303.5378,343.9392,256.1677,271.8203,232.6562,279.8081,439.3035,703.9485]"
orr,"[303.3196,263.5601,303.9519,264.2119,232.0159,392.0815,304.606,279.2993,768.0518,271.9949,271.7715,615.1526]"
ors,[160.0723]
ort,"[208.04,144.3408,152.0964,207.4543,208.2998,143.3203,200.491,127.26,256.3335,216.2603,207.5576,151.7832,439.3611,167.8535]"
ory,"[287.7576,280.1477,439.6936,263.9294,399.9849,447.3623,648.177,272.0422,287.7678]"
os<65027>,[279.5979]
ose,"[280.7229,263.7917,288.0522,383.8848,223.6914,712.5125,319.7456,367.8513,256.4363,408.4722,296.4639]"
osi,"[415.9133,296.887]"
osr,[600.2041]
oss,"[320.2712,279.7285,239.6482]"
ost,"[295.9641,248.0222,208.1218,151.9346,175.3203,175.7258,159.5029,181.552,151.9692,199.9419,184.054,368.5608,208.1194,208.1833]"
ot<65027>,[296.0615]
ot<65041>,[1832.4587]
ot<space>,"[239.8752,278.8508,176.6497,311.759,613.7351,223.3665,192.1733,223.4207,151.2957,199.9839,232.2002,215.1074,135.136,159.7952,183.7236,272.4946,231.8315,247.8496]"
ota,[303.3425]
ote,"[303.7068,223.7925,224.5007,462.8433,320.9133]"
oth,"[208.1699,264.3042,208.1008,216.0833,368.2473,215.9226,272.564,231.3008,312.4949,319.5579,624.2864,1431.0378,231.406,239.6243,232.7786,231.9907,223.1909]"
oti,[255.2192]
ots,[559.8828]
ott,[271.9839]
otz,[368.4978]
"ou,",[567.687]
ou.,"[1183.9197,4600.2114,631.4973,719.6804,1463.8511,583.8931]"
ou<65041>,"[38057.5654,7456.8752,1303.3284,1360.021,712.571]"
ou<alt>,"[656.2349,807.9541]"
ou<ctrl>,"[1015.844,776.1917,560.603,584.5962,439.8989,535.55,712.1628,1023.9829,544.0195,727.2073,608.3765,528.1636,1327.5491,927.2185,880.4783,712.0764,408.8076,839.428,880.2805,855.8733,512.1726,464.1792,1200.0112,512.8528,1015.2654,951.8662,575.5115,928.397,847.031]"
ou<shift_r>,"[704.4941,519.9688,960.1152,567.9338,544.448,760.7673,592.3862,879.5134,623.7163,496.6294,1071.739]"
ou<space>,"[215.9153,272.3943,272.5413,247.981,280.0667,864.5269,278.1313,951.9045,256.1084,280.4055,216.22,264.4265,288.9285,271.5237,271.6794,262.7361,248.7671,279.2329,3080.5959,264.2935,279.9036,232.4905,463126.0183]"
oua,"[479.8428,551.439,400.5083,792.3113,663.9458,863.926,1927.5601]"
oud,"[271.676,239.9727,176.0735]"
oue,"[631.946,744.2686,1584.3027,1208.2451]"
oug,"[175.9612,455.5256,271.7839,247.9854]"
oul,"[176.5227,144.1731,184.4475,183.9385,183.9302,192.0808,216.0208,287.8694,191.5845,191.7617,175.3093,256.4844,176.6936,199.291,175.9282,144.3464,208.1616,224.0078,103.1262,328.3198,239.3188,264.0322,159.9602,150.7163,183.9583,184.3972,208.2725,175.9329,135.9749,216.2349,183.7727,159.5002,183.6284,232.1741,207.8679,176.4163,167.9956,200.8521,168.2029,207.8831,159.9297,272.5881,167.9011,-638348.23]"
oun,"[247.7891,280.8118,256.3804,175.9695,296.1045,263.9001,247.8193,295.4312,192.1018,312.4829,231.8577,215.8064,455.9763]"
ouo,"[472.1719,1202.1316]"
oup,"[192.5496,208.3052]"
our,"[312.0251,223.7891,327.9573,279.4714,400.0488,560.3723,199.9817,312.7097,304.0012,247.9148,200.3906,311.7795,367.3381,264.0601]"
ous,"[239.8779,242.6326,216.0447,192.209,247.9407,711.8989,223.9739]"
out,"[231.2612,183.9753,200.2935,192.572,167.9229,215.2683,223.7712,184.4368,240.0352,304.2615,196.9563,160.2385,176.0979,496.0559,183.7771,231.9316,159.3997,176.0427,183.7476]"
ouü,"[1288.6389,824.408,1031.7114,959.7505,456.0066]"
ov<65041>,[527.6914]
ova,[360.0068]
ove,"[232.3391,239.9204,279.3774,255.9404,296.1118,272.3955,247.6418,240.1672,280.6174,224.2966,256.3667,360.5044,248.4595,240.0977,255.8542,263.9692,584.1692,-601226.297]"
